,thc_emissions_[mg/km]
56235,45.0
56236,45.0
56237,45.0
56238,19.0
56239,20.0
56240,20.0
56241,37.0
56242,37.0
56243,33.0
56244,45.0
56245,55.0
56246,55.0
56247,45.0
56248,45.0
56249,45.0
56250,28.0
56251,28.0
56252,28.0
56253,27.0
56254,45.0
56255,45.0
56256,28.0
56257,28.0
56258,64.0
56259,66.0
56260,37.0
56261,37.0
56262,33.0
56263,33.0
56264,45.0
56265,45.0
56266,41.0
56267,64.0
56268,37.0
56269,37.0
56270,37.0
56271,56.0
56272,53.0
56273,53.0
56274,53.0
56275,43.0
56276,43.0
56277,52.0
56278,48.0
56279,42.0
56280,48.0
56281,42.0
56282,46.0
56283,55.0
56284,55.0
56285,43.0
56286,56.0
56287,42.0
56288,56.0
56289,56.0
56290,42.0
56291,44.0
56292,25.0
56293,23.0
56294,34.0
56295,35.0
56296,35.0
56297,36.0
56298,37.0
56299,20.0
56300,38.0
56301,18.0
56302,27.0
56303,36.0
56304,41.0
56305,44.0
56306,44.0
56307,38.0
56308,44.0
56309,44.0
56310,44.0
56311,40.0
56312,40.0
56313,40.0
56314,43.0
56315,43.0
56316,43.0
56317,43.0
56318,43.0
56319,38.0
56320,38.0
56321,44.0
56322,40.0
56323,43.0
56324,43.0
56325,43.0
56326,43.0
56327,43.0
56328,38.0
56329,28.0
56330,31.0
56331,31.0
56332,56.0
56333,56.0
56334,56.0
56335,42.0
56336,42.0
56337,42.0
56338,56.0
56339,42.0
56340,42.0
56341,42.0
56342,56.0
56343,56.0
56344,56.0
56345,42.0
56346,42.0
56347,28.0
56348,28.0
56349,56.0
56350,42.0
56351,42.0
56352,42.0
56353,42.0
56354,42.0
56355,42.0
56356,70.0
56357,70.0
56358,70.0
56359,59.0
56360,59.0
56361,60.0
56362,47.0
56363,41.0
56364,60.0
56365,47.0
56366,67.0
56367,47.0
56368,67.0
56369,47.0
56370,55.0
56371,45.0
56372,42.0
56373,45.0
56374,42.0
56375,67.0
56376,47.0
56377,67.0
56378,47.0
56379,55.0
56380,45.0
56381,42.0
56382,45.0
56383,42.0
56384,40.0
56385,65.0
56386,40.0
56387,46.0
56388,38.0
56389,20.0
56390,38.0
56391,20.0
56392,36.0
56393,67.0
56394,47.0
56395,67.0
56396,47.0
56397,55.0
56398,67.0
56399,47.0
56400,67.0
56401,47.0
56402,55.0
56403,56.0
56404,31.0
56405,36.0
56406,31.0
56407,36.0
56408,30.0
56409,40.0
56410,65.0
56411,65.0
56412,40.0
56413,65.0
56414,65.0
56415,54.0
56416,59.0
56417,54.0
56418,59.0
56419,54.0
56420,53.0
56421,53.0
56422,45.0
56423,45.0
56424,37.0
56425,54.0
56426,40.0
56427,54.0
56428,40.0
56429,40.0
56430,38.0
56431,24.0
56432,35.0
56433,24.0
56434,40.0
56435,54.0
56436,40.0
56437,54.0
56438,40.0
56439,38.0
56440,45.0
56441,40.0
56442,52.0
56443,40.0
56444,48.0
56445,54.0
56446,40.0
56447,54.0
56448,40.0
56449,40.0
56450,48.0
56451,33.0
56452,27.0
56453,33.0
56454,27.0
56455,33.0
56456,54.0
56457,54.0
56458,33.0
56459,27.0
56460,33.0
56461,33.0
56462,54.0
56463,54.0
56464,54.0
56465,40.0
56466,54.0
56467,40.0
56468,40.0
56469,48.0
56470,26.0
56471,43.0
56472,26.0
56473,26.0
56474,44.0
56475,44.0
56476,52.0
56477,26.0
56478,44.0
56479,49.0
56480,49.0
56481,45.0
56482,41.0
56483,43.0
56484,54.0
56485,40.0
56486,49.0
56487,47.0
56488,51.0
56489,51.0
56490,51.0
56491,49.0
56492,39.0
56493,41.0
56494,34.0
56495,38.0
56496,35.0
56497,35.0
56498,38.0
56499,37.0
56500,39.0
56501,37.0
56502,52.0
56503,57.0
56504,52.0
56505,57.0
56506,57.0
56507,57.0
56508,34.0
56509,39.0
56510,34.0
56511,39.0
56512,38.0
56513,53.0
56514,43.0
56515,51.0
56516,38.0
56517,53.0
56518,51.0
56519,70.0
56520,70.0
56521,70.0
56522,70.0
56523,54.0
56524,54.0
56525,54.0
56526,70.0
56527,70.0
56528,70.0
56529,70.0
56530,54.0
56531,54.0
56532,53.0
56533,53.0
56534,54.0
56535,53.0
56536,53.0
56537,55.0
56538,55.0
56539,55.0
56540,55.0
56541,36.0
56542,36.0
56543,57.0
56544,36.0
56545,36.0
56546,57.0
56547,36.0
56548,36.0
56549,57.0
56550,36.0
56551,36.0
56552,57.0
56553,53.0
56554,53.0
56555,40.0
56556,29.0
56557,37.0
56558,35.0
56559,37.0
56560,11.0
56561,28.0
56562,22.0
56563,39.0
56564,15.0
56565,46.0
56566,46.0
56567,46.0
56568,46.0
56569,46.0
56570,32.0
56571,32.0
56572,32.0
56573,30.0
56574,45.0
56575,45.0
56576,51.0
56577,51.0
56578,35.0
56579,35.0
56580,46.0
56581,46.0
56582,42.0
56583,42.0
56584,46.0
56585,15.0
56586,15.0
56587,39.0
56588,39.0
56589,22.0
56590,39.0
56591,22.0
56592,64.0
56593,47.0
56594,31.0
56595,34.0
56596,32.0
56597,55.0
56598,48.0
56599,54.0
56600,48.0
56601,16.0
56602,16.0
56603,44.0
56604,44.0
56605,44.0
56606,44.0
56607,34.0
56608,44.0
56609,44.0
56610,44.0
56611,44.0
56612,34.0
56613,34.0
56614,44.0
56615,44.0
56616,44.0
56617,44.0
56618,44.0
56619,44.0
56620,44.0
56621,44.0
56622,37.0
56623,28.0
56624,37.0
56625,28.0
56626,37.0
56627,28.0
56628,37.0
56629,52.0
56630,37.0
56631,52.0
56632,37.0
56633,52.0
56634,37.0
56635,39.0
56636,52.0
56637,37.0
56638,39.0
56639,52.0
56640,29.0
56641,35.0
56642,29.0
56643,37.0
56644,52.0
56645,37.0
56646,52.0
56647,29.0
56648,29.0
56649,37.0
56650,52.0
56651,39.0
56652,37.0
56653,52.0
56654,39.0
56655,37.0
56656,52.0
56657,37.0
56658,52.0
56659,39.0
56660,52.0
56661,37.0
56662,39.0
56663,37.0
56664,52.0
56665,52.0
56666,37.0
56667,37.0
56668,52.0
56669,34.0
56670,34.0
56671,34.0
56672,34.0
56673,44.0
56674,44.0
56675,33.0
56676,32.0
56677,33.0
56678,32.0
56679,33.0
56680,32.0
56681,32.0
56682,33.0
56683,32.0
56684,33.0
56685,32.0
56686,33.0
56687,32.0
56688,30.0
56689,41.0
56690,23.0
56691,20.0
56692,23.0
56693,20.0
56694,31.0
56695,31.0
56696,52.0
56697,52.0
56698,36.0
56699,36.0
56700,18.0
56701,52.0
56702,52.0
56703,55.0
56704,62.0
56705,55.0
56706,62.0
56707,55.0
56708,55.0
56709,36.0
56710,51.0
56711,52.0
56712,51.0
56713,52.0
56714,22.0
56715,22.0
56716,22.0
56717,22.0
56718,22.0
56719,22.0
56720,66.0
56721,66.0
56722,66.0
56723,49.0
56724,66.0
56725,49.0
56726,44.0
56727,44.0
56728,30.0
56729,30.0
56730,30.0
56731,53.0
56732,53.0
56733,44.0
56734,44.0
56735,30.0
56736,30.0
56737,30.0
56738,44.0
56739,61.0
56740,39.0
56741,40.0
56742,28.0
56743,21.0
56744,26.0
56745,31.0
56746,39.0
56747,48.0
56748,29.0
56749,30.0
56750,24.0
56751,24.0
56752,24.0
56753,48.0
56754,50.0
56755,54.0
56756,59.0
56757,59.0
56758,59.0
56759,46.0
56760,46.0
56761,42.0
56762,42.0
56763,29.0
56764,29.0
56765,29.0
56766,29.0
56767,46.0
56768,46.0
56769,57.0
56770,50.0
56771,50.0
56772,43.0
56773,43.0
56774,43.0
56775,47.0
56776,50.0
56777,47.0
56778,50.0
56779,47.0
56780,50.0
56781,47.0
56782,50.0
56783,58.0
56784,58.0
56785,33.0
56786,47.0
56787,47.0
56788,47.0
56789,32.0
56790,32.0
56791,40.0
56792,32.0
56793,44.0
56794,34.0
56795,36.0
56796,44.0
56797,44.0
56798,36.0
56799,44.0
56800,44.0
56801,36.0
56802,44.0
56803,36.0
56804,44.0
56805,36.0
56806,24.0
56807,23.0
56808,23.0
56809,17.0
56810,47.0
56811,15.0
56812,15.0
56813,43.0
56814,39.0
56815,39.0
56816,39.0
56817,39.0
56818,35.0
56819,35.0
56820,27.0
56821,35.0
56822,27.0
56823,35.0
56824,35.0
56825,46.0
56826,46.0
56827,25.0
56828,45.0
56829,46.0
56830,46.0
56831,46.0
56832,45.0
56833,45.0
56834,45.0
56835,51.0
56836,51.0
56837,31.0
56838,51.0
56839,26.0
56840,45.0
56841,45.0
56842,20.0
56843,20.0
56844,20.0
56845,30.0
56846,45.0
56847,45.0
56848,45.0
56849,45.0
56850,44.0
56851,47.0
56852,47.0
56853,47.0
56854,50.0
56855,51.0
56856,51.0
56857,51.0
56858,51.0
56859,51.0
56860,55.0
56861,55.0
56862,55.0
56863,55.0
56864,55.0
56865,51.0
56866,55.0
56867,57.0
56868,57.0
56869,57.0
56870,43.0
56871,56.0
56872,56.0
56873,49.0
56874,49.0
56875,23.0
56876,34.0
56877,49.0
56878,49.0
56879,34.0
56880,34.0
56881,36.0
56882,34.0
56883,37.0
56884,39.0
56885,35.0
56886,53.0
56887,40.0
56888,36.0
56889,54.0
56890,37.0
56891,39.0
56892,34.0
56893,37.0
56894,43.0
56895,44.0
56896,44.0
56897,43.0
56898,42.0
56899,42.0
56900,42.0
56901,42.0
56902,38.0
56903,47.0
56904,47.0
56905,47.0
56906,38.0
56907,47.0
56908,47.0
56909,38.0
56910,28.0
56911,28.0
56912,55.0
56913,55.0
56914,28.0
56915,55.0
56916,55.0
56917,43.0
56918,43.0
56919,43.0
56920,38.0
56921,38.0
56922,38.0
56923,47.0
56924,38.0
56925,37.0
56926,41.0
56927,47.0
56928,37.0
56929,58.0
56930,30.0
56931,43.0
56932,58.0
56933,30.0
56934,43.0
56935,46.0
56936,31.0
56937,31.0
56938,36.0
56939,30.0
56940,43.0
56941,56.0
56942,58.0
56943,58.0
56944,43.0
56945,59.0
56946,54.0
56947,59.0
56948,47.0
56949,47.0
56950,29.0
56951,29.0
56952,45.0
56953,37.0
56954,45.0
56955,37.0
56956,35.0
56957,37.0
56958,35.0
56959,57.0
56960,57.0
56961,54.0
56962,36.0
56963,57.0
56964,40.0
56965,57.0
56966,54.0
56967,36.0
56968,35.0
56969,45.0
56970,35.0
56971,54.0
56972,54.0
56973,54.0
56974,54.0
56975,52.0
56976,54.0
56977,58.0
56978,57.0
56979,57.0
56980,54.0
56981,58.0
56982,35.0
56983,33.0
56984,35.0
56985,37.0
56986,37.0
56987,27.0
56988,35.0
56989,33.0
56990,35.0
56991,37.0
56992,37.0
56993,57.0
56994,57.0
56995,54.0
56996,58.0
56997,43.0
56998,43.0
56999,44.0
57000,61.0
57001,43.0
57002,26.0
57003,43.0
57004,26.0
57005,43.0
57006,44.0
57007,44.0
57008,43.0
57009,43.0
57010,30.0
57011,28.0
57012,30.0
57013,28.0
57014,35.0
57015,31.0
57016,40.0
57017,58.0
57018,40.0
57019,38.0
57020,24.0
57021,59.0
57022,59.0
57023,59.0
57024,59.0
57025,53.0
57026,57.0
57027,57.0
57028,33.0
57029,57.0
57030,57.0
57031,33.0
57032,26.0
57033,41.0
57034,32.0
57035,36.0
57036,75.0
57037,39.0
57038,30.0
57039,30.0
57040,45.0
57041,39.0
57042,16.0
57043,24.0
57044,24.0
57045,24.0
57046,24.0
57047,25.0
57048,25.0
57049,21.0
57050,21.0
57051,22.0
57052,15.0
57053,42.0
57054,42.0
57055,16.0
57056,16.0
57057,16.0
57058,24.0
57059,24.0
57060,27.0
57061,34.0
57062,27.0
57063,24.0
57064,27.0
57065,34.0
57066,29.0
57067,29.0
57068,29.0
57069,29.0
57070,29.0
57071,29.0
57072,30.0
57073,30.0
57074,30.0
57075,35.0
57076,29.0
57077,35.0
57078,34.0
57079,34.0
57080,34.0
57081,29.0
57082,34.0
57083,34.0
57084,34.0
57085,34.0
57086,34.0
57087,34.0
57088,34.0
57089,34.0
57090,34.0
57091,34.0
57092,34.0
57093,34.0
57094,34.0
57095,24.0
57096,24.0
57097,27.0
57098,27.0
57099,34.0
57100,24.0
57101,24.0
57102,27.0
57103,27.0
57104,34.0
57105,24.0
57106,24.0
57107,34.0
57108,24.0
57109,24.0
57110,12.0
57111,34.0
57112,34.0
57113,36.0
57114,36.0
57115,30.0
57116,30.0
57117,30.0
57118,30.0
57119,31.0
57120,18.0
57121,38.0
57122,38.0
57123,36.0
57124,20.0
57125,20.0
57126,39.0
57127,39.0
57128,42.0
57129,27.0
57130,66.0
57131,66.0
57132,44.0
57133,45.0
57134,44.0
57135,45.0
57136,45.0
57137,45.0
57138,45.0
57139,30.0
57140,45.0
57141,39.0
57142,39.0
57143,66.0
57144,66.0
57145,66.0
57146,66.0
57147,44.0
57148,45.0
57149,44.0
57150,45.0
57151,45.0
57152,45.0
57153,45.0
57154,30.0
57155,45.0
57156,39.0
57157,39.0
57158,39.0
57159,26.0
57160,26.0
57161,45.0
57162,50.0
57163,47.0
57164,45.0
57165,50.0
57166,47.0
57167,41.0
57168,66.0
57169,66.0
57170,60.0
57171,60.0
57172,57.0
57173,46.0
57174,51.0
57175,46.0
57176,51.0
57177,46.0
57178,50.0
57179,51.0
57180,51.0
57181,38.0
57182,47.0
57183,46.0
57184,46.0
57185,41.0
57186,41.0
57187,43.0
57188,42.0
57189,42.0
57190,38.0
57191,37.0
57192,37.0
57193,40.0
57194,27.0
57195,53.0
57196,38.0
57197,42.0
57198,42.0
57199,42.0
57200,47.0
57201,24.0
57202,24.0
57203,24.0
57204,27.0
57205,46.0
57206,27.0
57207,23.0
57208,31.0
57209,47.0
57210,47.0
57211,38.0
57212,38.0
57213,30.0
57214,52.0
57215,41.0
57216,30.0
57217,34.0
57218,34.0
57219,36.0
57220,30.0
57221,43.0
57222,38.0
57223,51.0
57224,38.0
57225,60.0
57226,60.0
57227,60.0
57228,42.0
57229,42.0
57230,33.0
57231,27.0
57232,27.0
57233,31.0
57234,55.0
57235,55.0
57236,55.0
57237,24.0
57238,28.0
57239,38.0
57240,28.0
57241,64.0
57242,48.0
57243,24.0
57244,64.0
57245,48.0
57246,24.0
57247,48.0
57248,64.0
57249,64.0
57250,48.0
57251,24.0
57252,50.0
57253,37.0
57254,56.0
57255,37.0
57256,33.0
57257,28.0
57258,33.0
57259,28.0
57260,29.0
57261,28.0
57262,37.0
57263,37.0
57264,37.0
57265,37.0
57266,39.0
57267,39.0
57268,39.0
57269,39.0
57270,39.0
57271,39.0
57272,68.0
57273,68.0
57274,52.0
57275,47.0
57276,48.0
57277,48.0
57278,33.0
57279,33.0
57280,33.0
57281,45.0
57282,45.0
57283,33.0
57284,33.0
57285,33.0
57286,33.0
57287,33.0
57288,33.0
57289,38.0
57290,38.0
57291,33.0
57292,33.0
57293,32.0
57294,40.0
57295,33.0
57296,35.0
57297,15.0
57298,24.0
57299,25.0
57300,39.0
57301,25.0
57302,25.0
57303,29.0
57304,48.0
57305,40.0
57306,40.0
57307,40.0
57308,49.0
57309,65.0
57310,34.0
57311,34.0
57312,38.0
57313,38.0
57314,38.0
57315,38.0
57316,38.0
57317,38.0
57318,38.0
57319,38.0
57320,38.0
57321,38.0
57322,38.0
57323,38.0
57324,34.0
57325,34.0
57326,34.0
57327,34.0
57328,37.0
57329,37.0
57330,34.0
57331,34.0
57332,34.0
57333,34.0
57334,57.0
57335,43.0
57336,36.0
57337,57.0
57338,57.0
57339,57.0
57340,57.0
57341,28.0
57342,28.0
57343,54.0
57344,54.0
57345,45.0
57346,45.0
57347,45.0
57348,45.0
57349,42.0
57350,42.0
57351,44.0
57352,44.0
57353,41.0
57354,41.0
57355,44.0
57356,44.0
57357,42.0
57358,44.0
57359,20.0
57360,26.0
57361,26.0
57362,31.0
57363,31.0
57364,26.0
57365,61.0
57366,41.0
57367,75.0
57368,41.0
57369,26.0
57370,25.0
57371,48.0
57372,48.0
57373,35.0
57374,35.0
57375,35.0
57376,46.0
57377,65.0
57378,38.0
57379,36.0
57380,27.0
57381,27.0
57382,36.0
57383,48.0
57384,57.0
57385,47.0
57386,47.0
57387,47.0
57388,47.0
57389,47.0
57390,60.0
57391,60.0
57392,29.0
57393,29.0
57394,24.0
57395,38.0
57396,59.0
57397,59.0
57398,59.0
57399,59.0
57400,24.0
57401,43.0
57402,56.0
57403,29.0
57404,29.0
57405,39.0
57406,39.0
57407,51.0
57408,51.0
57409,57.0
57410,57.0
57411,36.0
57412,36.0
57413,36.0
57414,36.0
57415,40.0
57416,36.0
57417,40.0
57418,36.0
57419,40.0
57420,27.0
57421,27.0
57422,56.0
57423,44.0
57424,56.0
57425,36.0
57426,46.0
57427,46.0
57428,20.0
57429,22.0
57430,22.0
57431,22.0
57432,22.0
57433,22.0
57434,16.0
57435,16.0
57436,34.0
57437,31.0
57438,34.0
57439,31.0
57440,26.0
57441,31.0
57442,21.0
57443,21.0
57444,58.0
57445,48.0
57446,48.0
57447,18.0
57448,18.0
57449,51.0
57450,39.0
57451,44.0
57452,79.0
57453,79.0
57454,79.0
57455,79.0
57456,79.0
57457,76.0
57458,76.0
57459,79.0
57460,79.0
57461,38.0
57462,64.0
57463,64.0
57464,38.0
57465,64.0
57466,64.0
57467,64.0
57468,64.0
57469,64.0
57470,64.0
57471,64.0
57472,64.0
57473,64.0
57474,64.0
57475,64.0
57476,53.0
57477,53.0
57478,53.0
57479,53.0
57480,53.0
57481,53.0
57482,53.0
57483,53.0
57484,53.0
57485,53.0
57486,45.0
57487,45.0
57488,37.0
57489,37.0
57490,45.0
57491,37.0
57492,37.0
57493,37.0
57494,57.0
57495,57.0
57496,57.0
57497,57.0
57498,57.0
57499,31.0
57500,31.0
57501,31.0
57502,31.0
57503,31.0
57504,31.0
57505,31.0
57506,54.0
57507,54.0
57508,54.0
57509,54.0
57510,54.0
57511,54.0
57512,54.0
57513,54.0
57514,54.0
57515,53.0
57516,41.0
57517,41.0
57518,45.0
57519,45.0
57520,45.0
57521,41.0
57522,45.0
57523,41.0
57524,41.0
57525,41.0
57526,41.0
57527,41.0
57528,45.0
57529,41.0
57530,41.0
57531,45.0
57532,44.0
57533,44.0
57534,41.0
57535,41.0
57536,41.0
57537,41.0
57538,41.0
57539,44.0
57540,41.0
57541,55.0
57542,55.0
57543,55.0
57544,55.0
57545,23.0
57546,22.0
57547,26.0
57548,20.0
57549,52.0
57550,52.0
57551,37.0
57552,72.0
57553,46.0
57554,61.0
57555,48.0
57556,48.0
57557,75.0
57558,54.0
57559,54.0
57560,54.0
57561,54.0
57562,54.0
57563,43.0
57564,43.0
57565,43.0
57566,43.0
57567,27.0
57568,27.0
57569,51.0
57570,55.0
57571,49.0
57572,37.0
57573,25.0
57574,25.0
57575,25.0
57576,25.0
57577,19.0
57578,21.0
57579,40.0
57580,40.0
57581,54.0
57582,54.0
57583,51.0
57584,51.0
57585,49.0
57586,49.0
57587,39.0
57588,45.0
57589,45.0
57590,45.0
57591,45.0
57592,45.0
57593,74.0
57594,74.0
57595,52.0
57596,52.0
57597,52.0
57598,52.0
57599,74.0
57600,74.0
57601,39.0
57602,26.0
57603,19.0
57604,36.0
57605,45.0
57606,27.0
57607,52.0
57608,75.0
57609,52.0
57610,47.0
57611,47.0
57612,53.0
57613,44.0
57614,50.0
57615,60.0
57616,60.0
57617,43.0
57618,50.0
57619,52.0
57620,49.0
57621,66.0
57622,65.0
57623,66.0
57624,67.0
57625,67.0
57626,54.0
57627,54.0
57628,54.0
57629,54.0
57630,54.0
57631,55.0
57632,55.0
57633,51.0
57634,51.0
57635,48.0
57636,48.0
57637,48.0
57638,49.0
57639,37.0
57640,37.0
57641,51.0
57642,51.0
57643,51.0
57644,47.0
57645,47.0
57646,26.0
57647,31.0
57648,31.0
57649,31.0
57650,31.0
57651,57.0
57652,54.0
57653,49.0
57654,37.0
57655,37.0
57656,38.0
57657,40.0
57658,44.0
57659,35.0
57660,60.0
57661,44.0
57662,30.0
57663,47.0
57664,30.0
57665,47.0
57666,25.0
57667,25.0
57668,27.0
57669,35.0
57670,45.0
57671,34.0
57672,32.0
57673,32.0
57674,50.0
57675,50.0
57676,50.0
57677,50.0
57678,34.0
57679,34.0
57680,34.0
57681,34.0
57682,34.0
57683,34.0
57684,34.0
57685,34.0
57686,34.0
57687,34.0
57688,34.0
57689,31.0
57690,31.0
57691,36.0
57692,36.0
57693,36.0
57694,59.0
57695,59.0
57696,59.0
57697,59.0
57698,27.0
57699,27.0
57700,27.0
57701,27.0
57702,27.0
57703,58.0
57704,57.0
57705,58.0
57706,57.0
57707,28.0
57708,38.0
57709,38.0
57710,38.0
57711,43.0
57712,45.0
57713,43.0
57714,47.0
57715,44.0
57716,29.0
57717,27.0
57718,28.0
57719,57.0
57720,57.0
57721,57.0
57722,57.0
57723,57.0
57724,57.0
57725,56.0
57726,56.0
57727,59.0
57728,59.0
57729,59.0
57730,31.0
57731,31.0
57732,31.0
57733,29.0
57734,9.0
57735,9.0
57736,48.0
57737,34.0
57738,34.0
57739,34.0
57740,34.0
57741,43.0
57742,33.0
57743,18.0
57744,18.0
57745,36.0
57746,36.0
57747,36.0
57748,37.0
57749,20.0
57750,20.0
57751,34.0
57752,34.0
57753,34.0
57754,34.0
57755,43.0
57756,25.0
57757,33.0
57758,19.0
57759,19.0
57760,19.0
57761,19.0
57762,19.0
57763,19.0
57764,4.0
57765,37.0
57766,37.0
57767,14.0
57768,21.0
57769,36.0
57770,36.0
57771,36.0
57772,36.0
57773,36.0
57774,36.0
57775,14.0
57776,14.0
57777,21.0
57778,21.0
57779,21.0
57780,21.0
57781,31.0
57782,31.0
57783,31.0
57784,32.0
57785,31.0
57786,31.0
57787,27.0
57788,27.0
57789,27.0
57790,32.0
57791,32.0
57792,32.0
57793,32.0
57794,41.0
57795,41.0
57796,19.0
57797,45.0
57798,29.0
57799,29.0
57800,29.0
57801,22.0
57802,22.0
57803,22.0
57804,36.0
57805,41.0
57806,41.0
57807,23.0
57808,25.0
57809,35.0
57810,34.0
57811,36.0
57812,35.0
57813,37.0
57814,20.0
57815,18.0
57816,27.0
57817,36.0
57818,38.0
57819,43.0
57820,38.0
57821,44.0
57822,50.0
57823,43.0
57824,49.22662638179499
57825,49.22662638179499
57826,49.22662638179499
57827,49.22662638179499
57828,41.0
57829,48.0
57830,44.0
57831,44.0
57832,49.22662638179499
57833,41.0
57834,44.0
57835,49.22662638179499
57836,44.0
57837,49.22662638179499
57838,31.0
57839,44.0
57840,44.0
57841,49.22662638179499
57842,49.0
57843,49.22662638179499
57844,31.0
57845,49.22662638179499
57846,46.0
57847,75.0
57848,50.0
57849,44.0
57850,44.0
57851,43.0
57852,54.0
57853,46.0
57854,62.0
57855,40.0
57856,67.0
57857,53.0
57858,41.0
57859,29.0
57860,33.0
57861,48.0
57862,48.0
57863,48.0
57864,61.0
57865,61.0
57866,61.0
57867,39.0
57868,39.0
57869,39.0
57870,44.0
57871,44.0
57872,44.0
57873,41.0
57874,41.0
57875,45.0
57876,45.0
57877,49.22662638179499
57878,49.22662638179499
57879,49.22662638179499
57880,49.22662638179499
57881,49.22662638179499
57882,49.22662638179499
57883,49.22662638179499
57884,49.22662638179499
57885,42.0
57886,42.0
57887,48.0
57888,48.0
57889,48.0
57890,61.0
57891,61.0
57892,61.0
57893,61.0
57894,39.0
57895,39.0
57896,39.0
