,fuel_cost_10000-12000_miles
40568,541.8692
40569,541.8692
40570,541.8692
40571,541.8692
40572,541.8692
40573,541.8692
40574,541.8692
40575,541.8692
40576,541.8692
40577,541.8692
40578,541.8692
40579,541.8692
40580,541.8692
40581,541.8692
40582,541.8692
40583,541.8692
40584,541.8692
40585,541.8692
40586,541.8692
40587,541.8692
40588,541.8692
40589,541.8692
40590,541.8692
40591,541.8692
40592,541.8692
40593,541.8692
40594,541.8692
40595,541.8692
40596,541.8692
40597,541.8692
40598,541.8692
40599,541.8692
40600,541.8692
40601,541.8692
40602,541.8692
40603,541.8692
40604,541.8692
40605,541.8692
40606,541.8692
40607,541.8692
40608,541.8692
40609,541.8692
40610,541.8692
40611,541.8692
40612,541.8692
40613,541.8692
40614,541.8692
40615,541.8692
40616,541.8692
40617,541.8692
40618,541.8692
40619,541.8692
40620,541.8692
40621,541.8692
40622,541.8692
40623,541.8692
40624,541.8692
40625,541.8692
40626,541.8692
40627,541.8692
40628,541.8692
40629,541.8692
40630,541.8692
40631,541.8692
40632,541.8692
40633,541.8692
40634,541.8692
40635,541.8692
40636,541.8692
40637,541.8692
40638,541.8692
40639,541.8692
40640,541.8692
40641,541.8692
40642,541.8692
40643,541.8692
40644,541.8692
40645,541.8692
40646,541.8692
40647,541.8692
40648,541.8692
40649,541.8692
40650,541.8692
40651,541.8692
40652,541.8692
40653,541.8692
40654,541.8692
40655,541.8692
40656,541.8692
40657,541.8692
40658,541.8692
40659,541.8692
40660,541.8692
40661,541.8692
40662,541.8692
40663,541.8692
40664,541.8692
40665,541.8692
40666,541.8692
40667,541.8692
40668,541.8692
40669,541.8692
40670,541.8692
40671,541.8692
40672,541.8692
40673,541.8692
40674,541.8692
40675,541.8692
40676,541.8692
40677,541.8692
40678,541.8692
40679,541.8692
40680,541.8692
40681,541.8692
40682,541.8692
40683,541.8692
40684,541.8692
40685,541.8692
40686,541.8692
40687,541.8692
40688,541.8692
40689,541.8692
40690,541.8692
40691,541.8692
40692,541.8692
40693,541.8692
40694,541.8692
40695,541.8692
40696,541.8692
40697,541.8692
40698,541.8692
40699,541.8692
40700,541.8692
40701,541.8692
40702,541.8692
40703,541.8692
40704,541.8692
40705,541.8692
40706,541.8692
40707,541.8692
40708,541.8692
40709,541.8692
40710,541.8692
40711,541.8692
40712,541.8692
40713,541.8692
40714,541.8692
40715,541.8692
40716,541.8692
40717,541.8692
40718,541.8692
40719,541.8692
40720,541.8692
40721,541.8692
40722,541.8692
40723,541.8692
40724,541.8692
40725,541.8692
40726,541.8692
40727,541.8692
40728,541.8692
40729,541.8692
40730,541.8692
40731,541.8692
40732,541.8692
40733,541.8692
40734,541.8692
40735,541.8692
40736,541.8692
40737,541.8692
40738,541.8692
40739,541.8692
40740,541.8692
40741,541.8692
40742,541.8692
40743,541.8692
40744,541.8692
40745,541.8692
40746,541.8692
40747,541.8692
40748,541.8692
40749,541.8692
40750,541.8692
40751,541.8692
40752,541.8692
40753,541.8692
40754,541.8692
40755,541.8692
40756,541.8692
40757,541.8692
40758,541.8692
40759,541.8692
40760,541.8692
40761,541.8692
40762,541.8692
40763,541.8692
40764,541.8692
40765,541.8692
40766,541.8692
40767,541.8692
40768,541.8692
40769,541.8692
40770,541.8692
40771,541.8692
40772,541.8692
40773,541.8692
40774,541.8692
40775,541.8692
40776,541.8692
40777,541.8692
40778,541.8692
40779,541.8692
40780,541.8692
40781,541.8692
40782,541.8692
40783,541.8692
40784,541.8692
40785,541.8692
40786,541.8692
40787,541.8692
40788,541.8692
40789,541.8692
40790,541.8692
40791,541.8692
40792,541.8692
40793,541.8692
40794,541.8692
40795,541.8692
40796,541.8692
40797,541.8692
40798,541.8692
40799,541.8692
40800,541.8692
40801,541.8692
40802,541.8692
40803,541.8692
40804,541.8692
40805,541.8692
40806,541.8692
40807,541.8692
40808,541.8692
40809,541.8692
40810,541.8692
40811,541.8692
40812,541.8692
40813,541.8692
40814,541.8692
40815,541.8692
40816,541.8692
40817,541.8692
40818,541.8692
40819,541.8692
40820,541.8692
40821,541.8692
40822,541.8692
40823,541.8692
40824,541.8692
40825,541.8692
40826,541.8692
40827,541.8692
40828,541.8692
40829,541.8692
40830,541.8692
40831,541.8692
40832,541.8692
40833,541.8692
40834,541.8692
40835,541.8692
40836,541.8692
40837,541.8692
40838,541.8692
40839,541.8692
40840,541.8692
40841,541.8692
40842,541.8692
40843,541.8692
40844,541.8692
40845,541.8692
40846,541.8692
40847,541.8692
40848,541.8692
40849,541.8692
40850,541.8692
40851,541.8692
40852,541.8692
40853,541.8692
40854,541.8692
40855,541.8692
40856,541.8692
40857,541.8692
40858,541.8692
40859,541.8692
40860,541.8692
40861,541.8692
40862,541.8692
40863,541.8692
40864,541.8692
40865,541.8692
40866,541.8692
40867,541.8692
40868,541.8692
40869,541.8692
40870,541.8692
40871,541.8692
40872,541.8692
40873,541.8692
40874,541.8692
40875,541.8692
40876,541.8692
40877,541.8692
40878,541.8692
40879,541.8692
40880,541.8692
40881,541.8692
40882,541.8692
40883,541.8692
40884,541.8692
40885,541.8692
40886,541.8692
40887,541.8692
40888,541.8692
40889,541.8692
40890,541.8692
40891,541.8692
40892,541.8692
40893,541.8692
40894,541.8692
40895,541.8692
40896,541.8692
40897,541.8692
40898,541.8692
40899,541.8692
40900,541.8692
40901,541.8692
40902,541.8692
40903,541.8692
40904,541.8692
40905,541.8692
40906,541.8692
40907,541.8692
40908,541.8692
40909,541.8692
40910,541.8692
40911,541.8692
40912,541.8692
40913,541.8692
40914,541.8692
40915,541.8692
40916,541.8692
40917,541.8692
40918,541.8692
40919,541.8692
40920,541.8692
40921,541.8692
40922,541.8692
40923,541.8692
40924,541.8692
40925,541.8692
40926,541.8692
40927,541.8692
40928,541.8692
40929,541.8692
40930,541.8692
40931,541.8692
40932,541.8692
40933,541.8692
40934,541.8692
40935,541.8692
40936,541.8692
40937,541.8692
40938,541.8692
40939,541.8692
40940,541.8692
40941,541.8692
40942,541.8692
40943,541.8692
40944,541.8692
40945,541.8692
40946,541.8692
40947,541.8692
40948,541.8692
40949,541.8692
40950,541.8692
40951,541.8692
40952,541.8692
40953,541.8692
40954,541.8692
40955,541.8692
40956,541.8692
40957,541.8692
40958,541.8692
40959,541.8692
40960,541.8692
40961,541.8692
40962,541.8692
40963,541.8692
40964,541.8692
40965,541.8692
40966,541.8692
40967,541.8692
40968,541.8692
40969,541.8692
40970,541.8692
40971,541.8692
40972,541.8692
40973,541.8692
40974,541.8692
40975,541.8692
40976,541.8692
40977,541.8692
40978,541.8692
40979,541.8692
40980,541.8692
40981,541.8692
40982,541.8692
40983,541.8692
40984,541.8692
40985,541.8692
40986,541.8692
40987,541.8692
40988,541.8692
40989,541.8692
40990,541.8692
40991,541.8692
40992,541.8692
40993,541.8692
40994,541.8692
40995,541.8692
40996,541.8692
40997,541.8692
40998,541.8692
40999,541.8692
41000,541.8692
41001,541.8692
41002,541.8692
41003,541.8692
41004,541.8692
41005,541.8692
41006,541.8692
41007,541.8692
41008,541.8692
41009,541.8692
41010,541.8692
41011,541.8692
41012,541.8692
41013,541.8692
41014,541.8692
41015,541.8692
41016,541.8692
41017,541.8692
41018,541.8692
41019,541.8692
41020,541.8692
41021,541.8692
41022,541.8692
41023,541.8692
41024,541.8692
41025,541.8692
41026,541.8692
41027,541.8692
41028,541.8692
41029,541.8692
41030,541.8692
41031,541.8692
41032,541.8692
41033,541.8692
41034,541.8692
41035,541.8692
41036,541.8692
41037,541.8692
41038,541.8692
41039,541.8692
41040,541.8692
41041,541.8692
41042,541.8692
41043,541.8692
41044,541.8692
41045,541.8692
41046,541.8692
41047,541.8692
41048,541.8692
41049,541.8692
41050,541.8692
41051,541.8692
41052,541.8692
41053,541.8692
41054,541.8692
41055,541.8692
41056,541.8692
41057,541.8692
41058,541.8692
41059,541.8692
41060,541.8692
41061,541.8692
41062,541.8692
41063,541.8692
41064,541.8692
41065,541.8692
41066,541.8692
41067,541.8692
41068,541.8692
41069,541.8692
41070,541.8692
41071,541.8692
41072,541.8692
41073,541.8692
41074,541.8692
41075,541.8692
41076,541.8692
41077,541.8692
41078,541.8692
41079,541.8692
41080,541.8692
41081,541.8692
41082,541.8692
41083,541.8692
41084,541.8692
41085,541.8692
41086,541.8692
41087,541.8692
41088,541.8692
41089,541.8692
41090,541.8692
41091,541.8692
41092,541.8692
41093,541.8692
41094,541.8692
41095,541.8692
41096,541.8692
41097,541.8692
41098,541.8692
41099,541.8692
41100,541.8692
41101,541.8692
41102,541.8692
41103,541.8692
41104,541.8692
41105,541.8692
41106,541.8692
41107,541.8692
41108,541.8692
41109,541.8692
41110,541.8692
41111,541.8692
41112,541.8692
41113,541.8692
41114,541.8692
41115,541.8692
41116,541.8692
41117,541.8692
41118,541.8692
41119,541.8692
41120,541.8692
41121,541.8692
41122,541.8692
41123,541.8692
41124,541.8692
41125,541.8692
41126,541.8692
41127,541.8692
41128,541.8692
41129,541.8692
41130,541.8692
41131,541.8692
41132,541.8692
41133,541.8692
41134,541.8692
41135,541.8692
41136,541.8692
41137,541.8692
41138,541.8692
41139,541.8692
41140,541.8692
41141,541.8692
41142,541.8692
41143,541.8692
41144,541.8692
41145,541.8692
41146,541.8692
41147,541.8692
41148,541.8692
41149,541.8692
41150,541.8692
41151,541.8692
41152,541.8692
41153,541.8692
41154,541.8692
41155,541.8692
41156,541.8692
41157,541.8692
41158,541.8692
41159,541.8692
41160,541.8692
41161,541.8692
41162,541.8692
41163,541.8692
41164,541.8692
41165,541.8692
41166,541.8692
41167,541.8692
41168,541.8692
41169,541.8692
41170,541.8692
41171,541.8692
41172,541.8692
41173,541.8692
41174,541.8692
41175,541.8692
41176,541.8692
41177,541.8692
41178,541.8692
41179,541.8692
41180,541.8692
41181,541.8692
41182,541.8692
41183,541.8692
41184,541.8692
41185,541.8692
41186,541.8692
41187,541.8692
41188,541.8692
41189,541.8692
41190,541.8692
41191,541.8692
41192,541.8692
41193,541.8692
41194,541.8692
41195,541.8692
41196,541.8692
41197,541.8692
41198,541.8692
41199,541.8692
41200,541.8692
41201,541.8692
41202,541.8692
41203,541.8692
41204,541.8692
41205,541.8692
41206,541.8692
41207,541.8692
41208,541.8692
41209,541.8692
41210,541.8692
41211,541.8692
41212,541.8692
41213,541.8692
41214,541.8692
41215,541.8692
41216,541.8692
41217,541.8692
41218,541.8692
41219,541.8692
41220,541.8692
41221,541.8692
41222,541.8692
41223,541.8692
41224,541.8692
41225,541.8692
41226,541.8692
41227,541.8692
41228,541.8692
41229,541.8692
41230,541.8692
41231,541.8692
41232,541.8692
41233,541.8692
41234,541.8692
41235,541.8692
41236,541.8692
41237,541.8692
41238,541.8692
41239,541.8692
41240,541.8692
41241,541.8692
41242,541.8692
41243,541.8692
41244,541.8692
41245,541.8692
41246,541.8692
41247,541.8692
41248,541.8692
41249,541.8692
41250,541.8692
41251,541.8692
41252,541.8692
41253,541.8692
41254,541.8692
41255,541.8692
41256,541.8692
41257,541.8692
41258,541.8692
41259,541.8692
41260,541.8692
41261,541.8692
41262,541.8692
41263,541.8692
41264,541.8692
41265,541.8692
41266,541.8692
41267,541.8692
41268,541.8692
41269,541.8692
41270,541.8692
41271,541.8692
41272,541.8692
41273,541.8692
41274,541.8692
41275,541.8692
41276,541.8692
41277,541.8692
41278,541.8692
41279,541.8692
41280,541.8692
41281,541.8692
41282,541.8692
41283,541.8692
41284,541.8692
41285,541.8692
41286,541.8692
41287,541.8692
41288,541.8692
41289,541.8692
41290,541.8692
41291,541.8692
41292,541.8692
41293,541.8692
41294,541.8692
41295,541.8692
41296,541.8692
41297,541.8692
41298,541.8692
41299,541.8692
41300,541.8692
41301,541.8692
41302,541.8692
41303,541.8692
41304,541.8692
41305,541.8692
41306,541.8692
41307,541.8692
41308,541.8692
41309,541.8692
41310,541.8692
41311,541.8692
41312,541.8692
41313,541.8692
41314,541.8692
41315,541.8692
41316,541.8692
41317,541.8692
41318,541.8692
41319,541.8692
41320,541.8692
41321,541.8692
41322,541.8692
41323,541.8692
41324,541.8692
41325,541.8692
41326,541.8692
41327,541.8692
41328,541.8692
41329,541.8692
41330,541.8692
41331,541.8692
41332,541.8692
41333,541.8692
41334,541.8692
41335,541.8692
41336,541.8692
41337,541.8692
41338,541.8692
41339,541.8692
41340,541.8692
41341,541.8692
41342,541.8692
41343,541.8692
41344,541.8692
41345,541.8692
41346,541.8692
41347,541.8692
41348,541.8692
41349,541.8692
41350,541.8692
41351,541.8692
41352,541.8692
41353,541.8692
41354,541.8692
41355,541.8692
41356,541.8692
41357,541.8692
41358,541.8692
41359,541.8692
41360,541.8692
41361,541.8692
41362,541.8692
41363,541.8692
41364,541.8692
41365,541.8692
41366,541.8692
41367,541.8692
41368,541.8692
41369,541.8692
41370,541.8692
41371,541.8692
41372,541.8692
41373,541.8692
41374,541.8692
41375,541.8692
41376,541.8692
41377,541.8692
41378,541.8692
41379,541.8692
41380,541.8692
41381,541.8692
41382,541.8692
41383,541.8692
41384,541.8692
41385,541.8692
41386,541.8692
41387,541.8692
41388,541.8692
41389,541.8692
41390,541.8692
41391,541.8692
41392,541.8692
41393,541.8692
41394,541.8692
41395,541.8692
41396,541.8692
41397,541.8692
41398,541.8692
41399,541.8692
41400,541.8692
41401,541.8692
41402,541.8692
41403,541.8692
41404,541.8692
41405,541.8692
41406,541.8692
41407,541.8692
41408,541.8692
41409,541.8692
41410,541.8692
41411,541.8692
41412,541.8692
41413,541.8692
41414,541.8692
41415,541.8692
41416,541.8692
41417,541.8692
41418,541.8692
41419,541.8692
41420,541.8692
41421,541.8692
41422,541.8692
41423,541.8692
41424,541.8692
41425,541.8692
41426,541.8692
41427,541.8692
41428,541.8692
41429,541.8692
41430,541.8692
41431,541.8692
41432,541.8692
41433,541.8692
41434,541.8692
41435,541.8692
41436,541.8692
41437,541.8692
41438,541.8692
41439,541.8692
41440,541.8692
41441,541.8692
41442,541.8692
41443,541.8692
41444,541.8692
41445,541.8692
41446,541.8692
41447,541.8692
41448,541.8692
41449,541.8692
41450,541.8692
41451,541.8692
41452,541.8692
41453,541.8692
41454,541.8692
41455,541.8692
41456,541.8692
41457,541.8692
41458,541.8692
41459,541.8692
41460,541.8692
41461,541.8692
41462,541.8692
41463,541.8692
41464,541.8692
41465,541.8692
41466,541.8692
41467,541.8692
41468,541.8692
41469,541.8692
41470,541.8692
41471,541.8692
41472,541.8692
41473,541.8692
41474,541.8692
41475,541.8692
41476,541.8692
41477,541.8692
41478,541.8692
41479,541.8692
41480,541.8692
41481,541.8692
41482,541.8692
41483,541.8692
41484,541.8692
41485,541.8692
41486,541.8692
41487,541.8692
41488,541.8692
41489,541.8692
41490,541.8692
41491,541.8692
41492,541.8692
41493,541.8692
41494,541.8692
41495,541.8692
41496,541.8692
41497,541.8692
41498,541.8692
41499,541.8692
41500,541.8692
41501,541.8692
41502,541.8692
41503,541.8692
41504,541.8692
41505,541.8692
41506,541.8692
41507,541.8692
41508,541.8692
41509,541.8692
41510,541.8692
41511,541.8692
41512,541.8692
41513,541.8692
41514,541.8692
41515,541.8692
41516,541.8692
41517,541.8692
41518,541.8692
41519,541.8692
41520,541.8692
41521,541.8692
41522,541.8692
41523,541.8692
41524,541.8692
41525,541.8692
41526,541.8692
41527,541.8692
41528,541.8692
41529,541.8692
41530,541.8692
41531,541.8692
41532,541.8692
41533,541.8692
41534,541.8692
41535,541.8692
41536,541.8692
41537,541.8692
41538,541.8692
41539,541.8692
41540,541.8692
41541,541.8692
41542,541.8692
41543,541.8692
41544,541.8692
41545,541.8692
41546,541.8692
41547,541.8692
41548,541.8692
41549,541.8692
41550,541.8692
41551,541.8692
41552,541.8692
41553,541.8692
41554,541.8692
41555,541.8692
41556,541.8692
41557,541.8692
41558,541.8692
41559,541.8692
41560,541.8692
41561,541.8692
41562,541.8692
41563,541.8692
41564,541.8692
41565,541.8692
41566,541.8692
41567,541.8692
41568,541.8692
41569,541.8692
41570,541.8692
41571,541.8692
41572,541.8692
41573,541.8692
41574,541.8692
41575,541.8692
41576,541.8692
41577,541.8692
41578,541.8692
41579,541.8692
41580,541.8692
41581,541.8692
41582,541.8692
41583,541.8692
41584,541.8692
41585,541.8692
41586,541.8692
41587,541.8692
41588,541.8692
41589,541.8692
41590,541.8692
41591,541.8692
41592,541.8692
41593,541.8692
41594,541.8692
41595,541.8692
41596,541.8692
41597,541.8692
41598,541.8692
41599,541.8692
41600,541.8692
41601,541.8692
41602,541.8692
41603,541.8692
41604,541.8692
41605,541.8692
41606,541.8692
41607,541.8692
41608,541.8692
41609,541.8692
41610,541.8692
41611,541.8692
41612,541.8692
41613,541.8692
41614,541.8692
41615,541.8692
41616,541.8692
41617,541.8692
41618,541.8692
41619,541.8692
41620,541.8692
41621,541.8692
41622,541.8692
41623,541.8692
41624,541.8692
41625,541.8692
41626,541.8692
41627,541.8692
41628,541.8692
41629,541.8692
41630,541.8692
41631,541.8692
41632,541.8692
41633,541.8692
41634,541.8692
41635,541.8692
41636,541.8692
41637,541.8692
41638,541.8692
41639,541.8692
41640,541.8692
41641,541.8692
41642,541.8692
41643,541.8692
41644,541.8692
41645,541.8692
41646,541.8692
41647,541.8692
41648,541.8692
41649,541.8692
41650,541.8692
41651,541.8692
41652,541.8692
41653,541.8692
41654,541.8692
41655,541.8692
41656,541.8692
41657,541.8692
41658,541.8692
41659,541.8692
41660,541.8692
41661,541.8692
41662,541.8692
41663,541.8692
41664,541.8692
41665,541.8692
41666,541.8692
41667,541.8692
41668,541.8692
41669,541.8692
41670,541.8692
41671,541.8692
41672,541.8692
41673,541.8692
41674,541.8692
41675,541.8692
41676,541.8692
41677,541.8692
41678,541.8692
41679,541.8692
41680,541.8692
41681,541.8692
41682,541.8692
41683,541.8692
41684,541.8692
41685,541.8692
41686,541.8692
41687,541.8692
41688,541.8692
41689,541.8692
41690,541.8692
41691,541.8692
41692,541.8692
41693,541.8692
41694,541.8692
41695,541.8692
41696,541.8692
41697,541.8692
41698,541.8692
41699,541.8692
41700,541.8692
41701,541.8692
41702,541.8692
41703,541.8692
41704,541.8692
41705,541.8692
41706,541.8692
41707,541.8692
41708,541.8692
41709,541.8692
41710,541.8692
41711,541.8692
41712,541.8692
41713,541.8692
41714,541.8692
41715,541.8692
41716,541.8692
41717,541.8692
41718,541.8692
41719,541.8692
41720,541.8692
41721,541.8692
41722,541.8692
41723,541.8692
41724,541.8692
41725,541.8692
41726,541.8692
41727,541.8692
41728,541.8692
41729,541.8692
41730,541.8692
41731,541.8692
41732,541.8692
41733,541.8692
41734,541.8692
41735,541.8692
41736,541.8692
41737,541.8692
41738,541.8692
41739,541.8692
41740,541.8692
41741,541.8692
41742,541.8692
41743,541.8692
41744,541.8692
41745,541.8692
41746,541.8692
41747,541.8692
41748,541.8692
41749,541.8692
41750,541.8692
41751,541.8692
41752,541.8692
41753,541.8692
41754,541.8692
41755,541.8692
41756,541.8692
41757,541.8692
41758,541.8692
41759,541.8692
41760,541.8692
41761,541.8692
41762,541.8692
41763,541.8692
41764,541.8692
41765,541.8692
41766,541.8692
41767,541.8692
41768,541.8692
41769,541.8692
41770,541.8692
41771,541.8692
41772,541.8692
41773,541.8692
41774,541.8692
41775,541.8692
41776,541.8692
41777,541.8692
41778,541.8692
41779,541.8692
41780,541.8692
41781,541.8692
41782,541.8692
41783,541.8692
41784,541.8692
41785,541.8692
41786,541.8692
41787,541.8692
41788,541.8692
41789,541.8692
41790,541.8692
41791,541.8692
41792,541.8692
41793,541.8692
41794,541.8692
41795,541.8692
41796,541.8692
41797,541.8692
41798,541.8692
41799,541.8692
41800,541.8692
41801,541.8692
41802,541.8692
41803,541.8692
41804,541.8692
41805,541.8692
41806,541.8692
41807,541.8692
41808,541.8692
41809,541.8692
41810,541.8692
41811,541.8692
41812,541.8692
41813,541.8692
41814,541.8692
41815,541.8692
41816,541.8692
41817,541.8692
41818,541.8692
41819,541.8692
41820,541.8692
